133,40,-54
133,41,-54
133,47,-54
133,48,-54
133,49,-54
133,50,-54
133,51,-54
133,52,-54
133,53,-54
133,55,-54
133,63,-54
133,65,-54
134,0,-58
134,5,-58
134,6,-58
134,8,-58
134,9,-58
134,21,-58
134,28,-58
134,29,-58
134,31,-58
134,39,-58
134,40,-58
134,41,-58
134,47,-58
134,48,-58
134,49,-58
134,50,-58
134,51,-58
134,52,-58
134,53,-58
134,55,-58
134,63,-58
134,65,-58
135,53,124
135,63,150
136,29,151
136,39,100
136,40,101
136,99,99
137,0,-41
137,6,-41
137,8,-41
137,9,-41
137,21,-41
137,28,-41
137,31,-41
137,39,100
137,40,101
137,55,-41
137,63,-41
137,99,99
138,19,84
138,37,85
138,38,86
138,39,74
138,40,75
138,62,87
138,68,77
138,69,78
138,70,79
138,91,81
138,92,82
138,93,152
138,95,70
138,96,71
138,97,72
138,101,73
139,19,84
139,37,85
139,38,86
139,39,74
139,40,75
139,62,87
139,68,77
139,69,78
139,70,79
139,91,81
139,92,82
139,93,153
139,95,70
139,96,71
139,97,72
139,101,73
140,2,30
140,11,44
140,14,45
140,26,46
140,33,47
140,70,48
140,86,154
140,87,41
140,88,42
140,90,43
141,6,-39
141,8,-39
141,9,-39
141,28,-39
141,31,-39
141,55,-39
141,63,-39
142,19,84
142,37,85
142,38,86
142,39,74
142,40,75
142,62,87
142,68,77
142,69,78
142,70,79
142,91,81
142,92,82
142,93,155
142,95,70
142,96,71
142,97,72
142,101,73
143,2,30
143,11,44
143,14,45
143,26,46
143,33,47
143,70,48
143,86,156
143,87,41
143,88,42
143,90,43
144,39,100
144,40,101
144,53,-49
144,63,-49
144,99,99
145,55,157
146,1,23
146,35,24
146,36,25
146,78,158
146,79,22
147,70,7
147,75,159
148,54,-17
148,55,-17
149,35,24
149,36,25
149,79,160
150,0,-56
150,5,-56
150,6,-56
150,8,-56
150,9,-56
150,21,-56
150,28,-56
150,29,-56
150,31,-56
150,39,-56
150,40,-56
150,41,-56
150,47,-56
150,48,-56
150,49,-56
150,50,-56
150,51,-56
150,52,-56
150,53,-56
150,55,-56
150,63,-56
150,65,-56
151,39,74
151,40,75
151,62,76
151,68,77
151,69,78
151,70,79
151,91,161
151,95,70
151,96,71
151,97,72
151,101,73
152,6,-37
152,8,-37
152,9,-37
152,28,-37
152,31,-37
152,55,-37
152,63,-37
153,6,-36
153,8,-36
153,9,-36
153,28,-36
153,31,-36
153,55,-36
153,63,-36
154,8,162
154,55,163
155,8,-75
155,9,-75
155,31,-75
155,55,-75
156,8,-33
156,9,-33
156,31,-33
156,55,-33
157,2,-15
157,32,-15
158,55,-19
158,63,-19
159,53,8
159,54,164
160,55,-9
160,63,-9
161,6,165
161,39,100
161,40,101
161,99,99
162,2,-31
162,11,-31
162,14,-31
162,26,-31
162,33,-31
162,70,-31
162,104,166
163,8,-29
163,9,-29
163,31,-29
163,55,-29
164,1,23
164,35,24
164,36,25
164,78,167
164,79,22
165,2,-35
165,11,-35
165,14,-35
165,26,-35
165,33,-35
165,70,-35
165,102,168
166,2,-32
166,11,-32
166,14,-32
166,26,-32
166,33,-32
166,70,-32
166,103,169
167,55,-20
167,63,-20
168,2,30
168,11,44
168,14,45
168,26,46
168,33,47
168,70,48
168,86,170
168,87,41
168,88,42
168,90,43
169,2,30
169,11,44
169,14,45
169,26,46
169,33,47
169,70,48
169,86,171
169,87,41
169,88,42
169,90,43
170,8,-34
170,9,-34
170,31,-34
170,55,-34
171,8,-30
171,9,-30
171,31,-30
171,55,-30
