73,49,-71
73,50,-71
73,51,-71
73,52,-71
73,53,-71
73,55,-71
73,63,-71
73,65,-71
74,0,-72
74,5,-72
74,6,-72
74,8,-72
74,9,-72
74,21,-72
74,28,-72
74,29,-72
74,31,-72
74,39,-72
74,40,-72
74,41,-72
74,47,-72
74,48,-72
74,49,-72
74,50,-72
74,51,-72
74,52,-72
74,53,-72
74,55,-72
74,63,-72
74,65,-72
75,0,-55
75,5,-55
75,6,-55
75,8,-55
75,9,-55
75,21,-55
75,28,-55
75,29,-55
75,31,-55
75,39,-55
75,40,-55
75,41,-55
75,47,-55
75,48,-55
75,49,-55
75,50,-55
75,51,-55
75,52,-55
75,53,-55
75,55,-55
75,62,107
75,63,-55
75,65,-55
76,2,30
76,11,44
76,14,45
76,26,46
76,33,47
76,70,48
76,86,108
76,87,41
76,88,42
76,90,43
77,19,67
77,37,68
77,38,69
77,39,70
77,40,71
77,62,72
77,68,73
77,69,74
77,70,75
77,91,60
77,92,61
77,93,109
77,95,63
77,96,64
77,97,65
77,101,66
78,39,70
78,40,71
78,62,85
78,63,112
78,68,73
78,69,74
78,70,75
78,91,110
78,94,111
78,95,63
78,96,64
78,97,65
78,101,66
79,39,70
79,40,71
79,62,85
79,68,73
79,69,74
79,70,75
79,91,113
79,95,63
79,96,64
79,97,65
79,101,66
80,54,-18
80,62,115
80,82,114
81,55,-18
81,62,115
81,82,116
82,68,117
83,2,30
83,11,44
83,14,45
83,26,46
83,33,47
83,70,48
83,86,118
83,87,41
83,88,42
83,90,43
84,8,-26
84,9,-26
84,31,-26
84,39,89
84,40,90
84,55,-26
84,99,88
85,39,70
85,40,71
85,62,85
85,68,73
85,69,74
85,70,75
85,91,119
85,95,63
85,96,64
85,97,65
85,101,66
86,66,120
87,39,70
87,40,71
87,62,85
87,68,73
87,69,74
87,70,75
87,91,121
87,95,63
87,96,64
87,97,65
87,101,66
88,62,85
88,68,73
88,69,74
88,70,75
88,95,122
88,96,64
88,101,66
89,62,-61
89,68,-61
89,69,-61
89,70,-61
90,62,-62
90,68,-62
90,69,-62
90,70,-62
91,39,-65
91,40,-65
91,62,-65
91,68,-65
91,69,-65
91,70,-65
92,39,-66
92,40,-66
92,62,-66
92,68,-66
92,69,-66
92,70,-66
93,39,-67
93,40,-67
93,62,-67
93,68,-67
93,69,-67
93,70,-67
94,39,-68
94,40,-68
94,62,-68
94,68,-68
94,69,-68
94,70,-68
95,39,-69
95,40,-69
95,62,-69
95,68,-69
95,69,-69
95,70,-69
96,39,-70
96,40,-70
96,62,-70
96,68,-70
96,69,-70
96,70,-70
97,19,-32
97,37,-32
97,38,-32
97,39,-32
97,40,-32
97,62,-32
97,68,-32
97,69,-32
97,70,-32
97,103,123
98,19,-32
98,37,-32
98,38,-32
98,39,-32
98,40,-32
98,62,-32
98,68,-32
98,69,-32
98,70,-32
98,103,124
99,2,-32
99,11,-32
99,14,-32
99,26,-32
99,33,-32
99,70,-32
99,103,125
100,62,85
100,68,73
100,69,74
100,70,75
100,96,126
100,101,66
101,62,-64
101,68,-64
101,69,-64
101,70,-64
102,62,-63
102,68,-63
102,69,-63
102,70,-63
103,0,-51
103,5,101
103,6,-51
103,8,-51
103,9,-51
103,21,-51
103,28,-51
103,29,-51
103,31,-51
103,39,-51
103,40,-51
103,41,102
103,47,-51
103,48,-51
103,49,-51
103,50,-51
103,51,-51
103,52,-51
103,53,-51
103,55,-51
103,63,-51
103,65,-51
103,100,100
104,6,-38
104,8,-38
104,9,-38
104,28,-38
104,31,-38
104,55,-38
104,63,-38
105,39,89
105,40,90
105,47,91
105,48,92
105,49,93
105,50,94
105,51,95
105,52,96
105,63,127
105,98,87
105,99,88
106,63,128
107,39,70
107,40,71
107,62,85
107,68,73
107,69,74
107,70,75
107,91,110
107,94,129
107,95,63
107,96,64
107,97,65
107,101,66
108,31,130
109,6,131
110,39,89
110,40,90
110,53,-48
110,63,-48
110,99,88
111,53,132
111,63,133
112,8,-46
112,9,-46
112,31,-46
112,55,-46
113,39,89
113,40,90
113,65,134
113,99,88
114,54,135
115,70,7
115,75,136
115,83,137
116,55,138
117,65,139
118,9,-25
118,55,-25
119,39,89
119,40,90
119,63,127
119,99,88
120,39,70
120,40,71
120,62,85
120,68,73
120,69,74
120,70,75
120,91,140
120,95,63
120,96,64
120,97,65
120,101,66
121,0,-41
121,6,-41
121,8,-41
121,9,-41
121,21,-41
121,28,-41
121,31,-41
121,39,89
121,40,90
121,55,-41
121,63,-41
121,99,88
122,0,-52
122,5,101
122,6,-52
122,8,-52
122,9,-52
122,21,-52
122,28,-52
122,29,-52
122,31,-52
122,39,-52
122,40,-52
122,41,102
122,47,-52
122,48,-52
122,49,-52
122,50,-52
122,51,-52
122,52,-52
122,53,-52
122,55,-52
122,63,-52
122,65,-52
122,100,100
123,19,67
123,37,68
123,38,69
123,39,70
123,40,71
123,62,72
123,68,73
123,69,74
123,70,75
123,91,60
123,92,61
123,93,141
123,95,63
123,96,64
123,97,65
123,101,66
124,19,67
124,37,68
124,38,69
124,39,70
124,40,71
124,62,72
124,68,73
124,69,74
124,70,75
124,91,60
124,92,61
124,93,142
124,95,63
124,96,64
124,97,65
124,101,66
125,2,30
125,11,44
125,14,45
125,26,46
125,33,47
125,70,48
125,86,143
125,87,41
125,88,42
125,90,43
126,0,-54
126,5,-54
126,6,-54
126,8,-54
126,9,-54
126,21,-54
126,28,-54
126,29,-54
126,31,-54
126,39,-54
126,40,-54
126,41,-54
126,47,-54
126,48,-54
126,49,-54
126,50,-54
126,51,-54
126,52,-54
126,53,-54
126,55,-54
126,63,-54
126,65,-54
127,0,-58
127,5,-58
127,6,-58
127,8,-58
127,9,-58
127,21,-58
127,28,-58
127,29,-58
127,31,-58
127,39,-58
127,40,-58
127,41,-58
127,47,-58
127,48,-58
127,49,-58
127,50,-58
127,51,-58
127,52,-58
127,53,-58
127,55,-58
127,63,-58
127,65,-58
128,6,-39
128,8,-39
128,9,-39
128,28,-39
128,31,-39
128,55,-39
128,63,-39
129,53,132
129,63,144
130,19,-76
130,37,-76
130,38,-76
130,39,-76
130,40,-76
130,62,-76
130,68,-76
130,69,-76
130,70,-76
130,107,145
131,2,-32
131,11,-32
131,14,-32
131,26,-32
131,33,-32
131,70,-32
131,103,146
132,39,70
132,40,71
132,62,85
132,68,73
132,69,74
132,70,75
132,91,147
132,95,63
132,96,64
132,97,65
132,101,66
133,8,-47
133,9,-47
133,31,-47
133,55,-47
134,66,-45
135,35,24
135,36,25
135,79,148
136,53,8
136,54,149
137,55,150
137,63,151
138,2,-16
138,32,-16
139,20,152
140,29,153
140,39,89
140,40,90
140,99,88
141,6,-37
141,8,-37
141,9,-37
141,28,-37
141,31,-37
141,55,-37
141,63,-37
142,6,-36
142,8,-36
142,9,-36
142,28,-36
142,31,-36
142,55,-36
142,63,-36
143,8,154
143,55,155
144,0,-56
144,5,-56
144,6,-56
144,8,-56
144,9,-56
144,21,-56
144,28,-56
144,29,-56
144,31,-56
144,39,-56
144,40,-56
144,41,-56
144,47,-56
144,48,-56
144,49,-56
144,50,-56
144,51,-56
144,52,-56
144,53,-56
144,55,-56
144,63,-56
144,65,-56
145,19,67
145,37,68
145,38,69
145,39,70
145,40,71
145,62,72
145,68,73
145,69,74
145,70,75
145,91,60
145,92,61
145,93,156
145,95,63
145,96,64
145,97,65
145,101,66
146,2,30
146,11,44
146,14,45
146,26,46
146,33,47
146,70,48
146,86,157
146,87,41
146,88,42
146,90,43
147,39,89
147,40,90
147,53,-49
147,63,-49
147,99,88
148,55,158
149,1,23
149,35,24
149,36,25
149,78,159
149,79,22
150,70,7
150,75,160
151,54,-17
151,55,-17
152,35,24
152,36,25
152,79,161
153,39,70
153,40,71
153,62,85
153,68,73
153,69,74
153,70,75
153,91,162
153,95,63
153,96,64
153,97,65
153,101,66
154,2,-31
154,11,-31
154,14,-31
154,26,-31
154,33,-31
154,70,-31
154,104,163
155,8,-29
155,9,-29
155,31,-29
155,55,-29
156,8,-75
156,9,-75
156,31,-75
156,55,-75
157,8,-33
157,9,-33
157,31,-33
157,55,-33
158,2,-15
158,32,-15
159,55,-19
159,63,-19
160,53,8
160,54,164
161,55,-9
161,63,-9
162,6,165
162,39,89
162,40,90
162,99,88
163,2,-32
163,11,-32
163,14,-32
163,26,-32
163,33,-32
163,70,-32
163,103,166
164,1,23
164,35,24
164,36,25
164,78,167
164,79,22
165,2,-35
165,11,-35
165,14,-35
165,26,-35
165,33,-35
165,70,-35
165,102,168
166,2,30
166,11,44
166,14,45
166,26,46
166,33,47
166,70,48
166,86,169
166,87,41
166,88,42
166,90,43
167,55,-20
167,63,-20
168,2,30
168,11,44
168,14,45
168,26,46
168,33,47
168,70,48
168,86,170
168,87,41
168,88,42
168,90,43
169,8,-30
169,9,-30
169,31,-30
169,55,-30
170,8,-34
170,9,-34
170,31,-34
170,55,-34
